,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
/home/lucas/Lux/res/readability/input_texts/030.txt,8.676592592592595,11.175555555555555,10.050946925925928,71.32766666666669,11.973333333333334,46.13703703703704,10.348469228349535,5.3,9.532582222222223,4.62962962962963,1.3425925925925926,21.6,1.0,0.6527777777777778,1000,290,216,141,10,10,53,18,66,7,4,0,0,1,4,0,0,0
/home/lucas/Lux/res/readability/input_texts/031.txt,12.694629629629631,16.73208333333333,13.890923967592599,52.13833333333335,16.17037037037037,60.333333333333336,13.428326807307105,9.0,12.358987037037037,5.236111111111111,1.5046296296296295,27.0,1.0,0.6666666666666666,1131,325,216,144,8,8,72,29,101,4,2,0,0,1,7,0,0,0
/home/lucas/Lux/res/readability/input_texts/032.txt,15.571900000000003,17.91456,12.863332676000002,39.07945000000001,19.54,64.05,15.84523257866513,10.25,12.00778,5.036,1.608,31.25,1.0,0.624,1259,402,250,156,8,8,82,44,108,4,1,0,0,1,10,0,3,0
/home/lucas/Lux/res/readability/input_texts/033.txt,43.18693251533743,57.01679959100205,14.029593174846628,-21.019335378323092,45.79795501022495,138.42126789366054,16.78404875209022,32.333333333333336,15.274556850715745,5.119631901840491,1.3895705521472392,108.66666666666667,1.0,0.6809815950920245,1669,453,326,222,3,3,97,19,129,7,1,0,2,0,8,0,0,0
/home/lucas/Lux/res/readability/input_texts/034.txt,21.778113207547168,26.202792452830188,10.022616524528303,33.32301886792455,24.671698113207547,70.35849056603774,14.74734012447073,9.2,10.495828301886792,4.486792452830189,1.4150943396226414,53.0,1.0,0.5207547169811321,1189,375,265,138,5,5,46,23,71,10,1,0,0,1,4,0,0,2
/home/lucas/Lux/res/readability/input_texts/035.txt,11.147414529914531,14.7925641025641,10.149545927350431,67.23855769230771,14.947863247863248,51.89957264957265,11.440971508067067,6.625,10.418111965811967,4.585470085470085,1.2991452991452992,29.25,1.0,0.6794871794871795,1073,304,234,159,8,8,53,19,79,6,2,0,1,0,2,0,2,0
/home/lucas/Lux/res/readability/input_texts/036.txt,8.55868131868132,9.471172161172163,2.866370329670332,87.72798534798537,13.452014652014652,36.92673992673993,8.477225575051662,2.0,10.520044322344322,3.340659340659341,1.043956043956044,30.333333333333332,1.0,0.7472527472527473,304,95,91,68,3,3,6,3,31,2,1,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/037.txt,19.959701628723938,23.381042930790635,13.56306398006296,25.761276974314548,24.296893106437338,68.92691272412063,18.491933384829668,11.391304347826088,12.219744965554998,5.115424973767052,1.6432318992654775,41.43478260869565,1.0,0.43126967471143757,4875,1566,953,411,23,23,262,184,394,35,20,0,1,5,38,0,4,3
/home/lucas/Lux/res/readability/input_texts/038.txt,11.60136363636364,14.499818181818178,10.812047800000002,60.867045454545476,15.545454545454545,49.77272727272727,12.682458365518542,6.125,9.952818181818182,4.709090909090909,1.3954545454545455,27.5,1.0,0.6954545454545454,1036,307,220,153,8,8,49,25,69,10,1,0,0,1,2,0,2,1
/home/lucas/Lux/res/readability/input_texts/039.txt,19.88051465798046,24.013474484256243,14.656827361563522,25.43587513572207,23.604603691639525,75.78675352877306,17.89966442575134,14.266666666666667,13.664659782844735,5.302931596091205,1.6530944625407167,40.93333333333333,1.0,0.5211726384364821,3256,1015,614,320,15,15,214,111,311,15,3,0,1,0,2,0,5,0
/home/lucas/Lux/res/readability/input_texts/040.txt,7.044999999999998,9.998750000000001,7.220778041666669,87.30000000000001,11.266666666666666,40.66666666666667,8.477225575051662,4.0,12.063983333333333,4.125,1.125,24.0,1.0,0.5,198,54,48,24,2,2,8,2,22,2,0,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/041.txt,18.49144393592677,22.02995423340961,10.499489947368424,40.3225205949657,22.42279176201373,65.66796338672769,15.727922061357855,9.6,10.392875835240275,4.588100686498856,1.4439359267734553,43.7,1.0,0.5926773455377574,2005,631,437,259,10,10,96,54,127,14,8,1,2,4,12,1,1,1
/home/lucas/Lux/res/readability/input_texts/042.txt,18.05352686467037,22.71293651277673,10.30350255504056,46.527533085320506,22.154516070012807,66.39440141489297,14.652874052533585,9.526315789473685,10.829476910410442,4.550405561993047,1.3499420625724219,45.421052631578945,1.0,0.4727694090382387,3927,1165,863,408,19,19,181,86,270,30,3,0,0,4,8,0,0,2
/home/lucas/Lux/res/readability/input_texts/043.txt,16.3472275242047,19.98653526970954,12.519749987551872,42.24814419087139,19.992503457814664,63.12095435684647,15.24744871391589,9.75,11.915888547717842,4.955739972337483,1.5117565698478561,36.15,1.0,0.5435684647302904,3583,1093,723,393,20,20,195,100,297,20,10,1,3,4,8,0,2,0
/home/lucas/Lux/res/readability/input_texts/044.txt,11.714660377358495,13.976092767295597,9.708878700471697,61.420276729559774,16.11798742138365,48.78553459119497,13.099504938362077,5.8,10.58737100628931,4.5165094339622645,1.3797169811320755,28.266666666666666,1.0,0.5919811320754716,1915,585,424,251,15,15,87,51,149,16,3,1,2,2,6,1,3,1
/home/lucas/Lux/res/readability/input_texts/045.txt,21.915007899800035,27.192358502075912,12.385162535378907,29.067908517265508,25.426586517755947,79.10479344005486,16.79822675029346,14.296089385474861,13.051872159518618,4.89200698842542,1.4874426730727233,51.16201117318436,0.9944444444444445,0.23607774623280192,44801,13622,9158,2162,179,180,2559,1136,3989,233,44,6,8,14,251,5,11,9
/home/lucas/Lux/res/readability/input_texts/046.txt,3.6294063079777352,6.4404607297464445,7.175297622448987,74.33096165739026,2.820531849103278,36.643166357452074,4.906925178491185,1.0,12.484409214594928,5.6020408163265305,1.530612244897959,2.9696969696969697,1.0,0.9183673469387755,549,150,98,90,33,33,33,4,54,3,1,0,0,0,2,0,0,1
/home/lucas/Lux/res/readability/input_texts/047.txt,17.114424626006905,21.138296892980435,11.935965332566173,42.71442174913697,21.185500575373993,67.11795166858458,15.631130374810265,10.909090909090908,11.809946260069045,4.844649021864211,1.4660529344073647,39.5,1.0,0.4810126582278481,4210,1274,869,418,22,22,240,117,342,46,2,0,2,4,21,1,3,2
/home/lucas/Lux/res/readability/input_texts/048.txt,5.987613759789632,6.829966558051794,8.077593794946555,79.08674048190707,9.901337677928314,33.3053364202824,9.60881763920259,2.75,8.637628359915395,4.393586005830904,1.3284742468415938,15.132352941176471,1.0,0.4412050534499514,4521,1367,1029,454,68,68,187,99,277,48,6,2,5,3,6,1,4,4
/home/lucas/Lux/res/readability/input_texts/049.txt,14.870999093107617,18.130375856509474,11.218302470374855,49.81892104997987,19.297239016525594,58.15845425231761,14.937336386313323,8.166666666666666,11.837289923417977,4.741233373639662,1.4425634824667473,34.458333333333336,1.0,0.49455864570737607,3921,1193,827,409,24,24,196,114,340,34,3,0,1,1,20,0,4,0
/home/lucas/Lux/res/readability/input_texts/050.txt,0.9965437788018434,2.8261520737327217,5.610972629032261,103.69338709677422,5.478341013824886,24.986175115207374,6.5856858280031805,1.4285714285714286,8.660007834101382,4.209677419354839,1.1129032258064515,8.857142857142858,1.0,0.8064516129032258,261,69,62,50,7,7,10,3,18,3,1,1,1,0,1,1,0,0
/home/lucas/Lux/res/readability/input_texts/051.txt,14.059402837148372,16.969909162989516,13.410196584114729,44.719129076461684,17.75154784886928,60.87087182846111,14.679308626798077,9.21875,12.096125468836183,5.14561500275786,1.5763927192498621,28.328125,0.9846153846153847,0.3557639271924986,9329,2858,1813,645,64,65,590,291,810,45,33,0,0,2,111,2,11,1
/home/lucas/Lux/res/readability/input_texts/052.txt,13.791033834586468,16.708721804511278,10.166567146616543,55.40955827067672,17.510526315789473,56.934210526315795,13.246950765959598,7.875,10.568820300751879,4.567669172932331,1.3909774436090225,33.25,1.0,0.6428571428571429,1215,370,266,171,8,8,63,28,89,12,5,0,1,2,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/053.txt,13.792305732484078,16.5,11.008324605095542,52.10540127388538,18.929426751592356,55.603821656050954,15.24744871391589,7.6,11.228334904458599,4.719745222929936,1.4522292993630572,31.4,1.0,0.7707006369426752,741,228,157,121,5,5,38,25,60,11,3,0,0,1,3,0,0,1
/home/lucas/Lux/res/readability/input_texts/054.txt,15.642035623409672,20.71745547073791,8.881287412213744,60.69195928753183,20.723664122137407,65.29516539440203,13.327955589886445,9.444444444444445,11.306768702290077,4.312977099236641,1.2035623409669212,43.666666666666664,1.0,0.5241730279898219,1695,473,393,206,9,9,85,32,137,13,10,1,0,1,5,0,1,1
/home/lucas/Lux/res/readability/input_texts/055.txt,7.405942894064534,8.82002070038915,10.046013581205724,70.7442310700427,11.221789050620103,39.96464506339025,10.59390456939454,3.8466522678185746,10.343604034497183,4.707258387916054,1.4147841197700841,16.15766738660907,1.0,0.23753508889185937,35215,10584,7481,1777,463,463,1781,890,2798,199,74,110,78,89,105,10,32,20
/home/lucas/Lux/res/readability/input_texts/056.txt,13.730464432686656,17.693932980599648,10.520026094650209,58.45185185185187,17.342504409171077,57.759553203997655,12.486832980505138,8.0,10.946559024103468,4.621399176954733,1.337448559670782,34.714285714285715,1.0,0.6872427983539094,1123,325,243,167,7,7,56,21,86,9,3,0,1,0,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/057.txt,17.739230769230776,21.786728205128206,10.418992421538466,45.06243589743592,20.77948717948718,62.25641025641026,13.583005244258363,8.2,11.786033333333334,4.575384615384616,1.3923076923076922,43.333333333333336,1.0,0.5169230769230769,2974,905,650,336,15,15,123,56,247,24,18,1,3,2,4,1,1,0
/home/lucas/Lux/res/readability/input_texts/058.txt,9.23714285714286,12.587499999999999,8.13187417857143,78.70785714285715,12.628571428571428,49.42857142857143,8.477225575051662,6.0,11.228514285714287,4.25,1.1785714285714286,28.0,1.0,0.44642857142857145,238,66,56,25,2,2,12,2,22,2,0,0,0,0,0,0,2,0
/home/lucas/Lux/res/readability/input_texts/059.txt,6.799135802469138,8.125370370370373,8.216289438271609,78.37611111111113,9.91604938271605,35.28395061728395,9.055300708194984,3.111111111111111,8.330596296296296,4.364197530864198,1.3024691358024691,18.0,1.0,0.6234567901234568,707,211,162,101,9,9,28,11,39,3,0,0,0,0,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/060.txt,16.49679866765359,20.984529977794224,10.618435986183076,50.450246113989664,21.378781149765604,63.291512459906244,15.24744871391589,9.071428571428571,11.278401505057982,4.614853195164076,1.3523316062176165,41.357142857142854,1.0,0.5630397236614854,2672,783,579,326,14,14,127,70,205,22,5,1,1,1,9,0,2,1
/home/lucas/Lux/res/readability/input_texts/061.txt,18.896191950464402,24.071618242438674,9.389572537151711,48.093592522029084,23.901690878780663,70.28054298642535,15.24744871391589,10.23076923076923,11.136439699928555,4.385448916408668,1.2801857585139318,49.69230769230769,1.0,0.5170278637770898,2833,827,646,334,13,13,133,65,206,33,2,0,0,0,6,1,0,1
/home/lucas/Lux/res/readability/input_texts/062.txt,103.37151515151515,131.67579545454544,10.435091655303033,-175.84772727272724,110.75151515151515,283.3181818181818,34.937438845342626,51.0,21.037263636363633,4.481060606060606,1.356060606060606,264.0,1.0,0.6628787878787878,1183,358,264,175,1,1,51,34,72,10,1,0,0,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/063.txt,11.22545454545455,15.051818181818184,8.247434181818186,73.35818181818183,15.624242424242425,48.151515151515156,10.745966692414834,5.0,9.101178787878787,4.242424242424242,1.1818181818181819,33.0,1.0,0.8181818181818182,140,39,33,27,1,1,5,2,8,0,0,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/064.txt,27.467493670886082,33.89886075949367,13.353583316455698,10.700291139240505,31.988860759493676,93.26329113924051,20.832554500127006,19.0,12.36767569620253,5.037974683544304,1.5601265822784811,63.2,1.0,0.6329113924050633,1592,493,316,200,5,5,95,53,112,13,4,0,0,0,5,0,2,0
/home/lucas/Lux/res/readability/input_texts/065.txt,13.745452256620666,17.143711923411665,11.504675449086168,53.36155274773097,17.854320527166482,55.56455924406316,14.035656495456639,7.5476190476190474,11.232841564093,4.801566579634465,1.4311823946288698,31.916666666666668,1.0,0.3480044759418128,12873,3837,2681,933,84,84,634,341,1021,71,19,1,3,9,44,0,14,3
/home/lucas/Lux/res/readability/input_texts/066.txt,13.136054421768709,15.952192743764172,12.787564332653066,49.369342403628146,16.84807256235828,54.97732426303855,14.030261405182864,7.555555555555555,11.399395691609978,5.046938775510204,1.5346938775510204,27.22222222222222,1.0,0.5571428571428572,2473,752,490,273,18,18,136,73,199,14,6,0,1,4,15,1,0,1
/home/lucas/Lux/res/readability/input_texts/067.txt,14.032157316367844,17.493666859456333,9.9271423805668,57.30663967611338,17.83898207056102,56.743204164256795,12.92831448793946,7.571428571428571,10.117278716020822,4.518218623481781,1.3441295546558705,35.285714285714285,1.0,0.6437246963562753,1116,332,247,159,7,7,53,23,74,9,2,0,1,0,7,0,1,0
/home/lucas/Lux/res/readability/input_texts/068.txt,11.32084415584416,13.467915584415586,10.714137207142858,59.235064935064955,13.467532467532468,46.883116883116884,10.920055096227092,5.454545454545454,10.256366883116884,4.707142857142857,1.4392857142857143,25.454545454545453,1.0,0.5821428571428572,1318,403,280,163,11,11,60,23,95,9,0,0,1,1,0,0,3,0
/home/lucas/Lux/res/readability/input_texts/069.txt,17.12454545454546,19.838181818181816,7.5806937272727275,50.65681818181821,21.236363636363638,63.31818181818181,13.954451150103322,8.5,9.7664,4.090909090909091,1.3181818181818181,44.0,1.0,0.7386363636363636,360,116,88,65,2,2,17,8,22,2,2,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/070.txt,14.980888888888888,16.094791666666666,12.040295006944447,38.95300000000003,18.186666666666667,53.8,15.0,7.2,10.766924444444443,4.909722222222222,1.6388888888888888,28.8,1.0,0.6944444444444444,707,236,144,100,5,5,36,24,52,13,1,0,1,1,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/071.txt,26.24916631038906,32.35284857653391,13.41180623813596,13.689884127558372,30.48824722377523,90.92775786277282,20.097008285302206,18.564102564102566,14.070804947325724,5.05215904232578,1.563488670371954,59.97435897435897,1.0,0.2984181274048739,11817,3657,2339,698,39,39,724,380,1105,61,17,0,1,4,87,0,1,2
/home/lucas/Lux/res/readability/input_texts/072.txt,9.259845559845562,10.980718146718146,7.044042994594598,75.74621621621623,13.382239382239383,41.02316602316602,10.46420027292179,3.857142857142857,10.239140926640927,4.075675675675676,1.2324324324324325,26.428571428571427,1.0,0.6594594594594595,754,228,185,122,7,7,27,13,62,9,3,0,1,1,1,0,1,0
/home/lucas/Lux/res/readability/input_texts/073.txt,23.60908633560533,28.88668722276318,10.881378143135347,27.41922941685602,27.885513361462728,78.96402683111543,17.719601443879746,12.5,11.171168311154387,4.626095423563778,1.436222005842259,57.05555555555556,1.0,0.4741966893865628,4751,1475,1027,487,18,18,225,130,306,49,18,1,2,3,22,0,2,1
/home/lucas/Lux/res/readability/input_texts/074.txt,19.272979191676672,24.122382286247834,11.540322439375753,39.31059457116182,23.361051087101508,71.84800586901427,15.974333637352377,11.833333333333334,12.85066529278378,4.758703481392557,1.424969987995198,46.27777777777778,1.0,0.4669867947178872,3964,1187,833,389,18,18,213,101,365,8,9,0,0,4,13,0,2,2
/home/lucas/Lux/res/readability/input_texts/075.txt,20.17758089508705,24.369512958405494,12.537939068908944,30.81307507671744,23.801671072220703,72.30155257800868,16.944333775567927,12.25925925925926,12.02863731960016,4.931091058244463,1.538966365873667,45.148148148148145,1.0,0.42821985233798193,6011,1876,1219,522,27,27,331,175,475,54,4,3,1,5,38,3,0,0
/home/lucas/Lux/res/readability/input_texts/076.txt,9.10358373205742,11.105167464114835,10.35412987559809,67.01958612440193,11.613588516746411,40.51722488038277,10.14142842854285,4.1,10.112757224880383,4.688995215311005,1.4019138755980862,20.9,1.0,0.6746411483253588,980,293,209,141,10,10,41,17,72,10,0,0,0,1,3,0,3,0
/home/lucas/Lux/res/readability/input_texts/077.txt,23.465610610610614,29.308948948948945,12.36494418418419,25.677274774774787,27.285085085085086,81.42592592592592,17.54876856186346,14.38888888888889,12.07939009009009,4.880880880880881,1.4754754754754755,55.5,1.0,0.4344344344344344,4876,1474,999,434,18,18,259,127,360,39,6,0,0,1,26,0,4,1
/home/lucas/Lux/res/readability/input_texts/078.txt,11.416591843408394,14.572938837241892,10.091526247751798,64.65523708306084,15.995692796412222,51.320167242829115,12.809881050948897,6.48051948051948,9.549089108193964,4.577787769784172,1.3340827338129497,28.883116883116884,1.0,0.2846223021582734,10181,2967,2224,633,77,77,499,247,631,87,35,0,4,2,28,14,7,2
/home/lucas/Lux/res/readability/input_texts/079.txt,18.44247311827957,22.497839221710187,8.324362834101386,48.72815412186382,22.79119303635433,65.96415770609319,14.254628677422755,8.555555555555555,10.394220839733745,4.207373271889401,1.2903225806451613,48.22222222222222,1.0,0.45161290322580644,1826,560,434,196,9,9,77,38,120,19,3,0,0,1,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/080.txt,17.04528735632184,19.684493368700267,13.755034648275863,32.45498673740056,19.269672855879755,65.18567639257294,15.152872405003999,10.615384615384615,12.156675066312998,5.1770114942528735,1.6597701149425288,33.46153846153846,1.0,0.5241379310344828,2252,722,435,228,13,13,138,64,189,6,8,0,1,2,6,0,1,1
/home/lucas/Lux/res/readability/input_texts/081.txt,11.53842105263158,12.146776315789474,12.698840651315795,46.17894736842106,16.284210526315793,51.23684210526316,14.124297730643494,6.125,10.811794736842106,5.1118421052631575,1.6710526315789473,19.0,1.0,0.6447368421052632,777,254,152,98,8,8,49,33,60,5,0,0,1,2,6,0,1,0
/home/lucas/Lux/res/readability/input_texts/082.txt,31.445037593984967,39.413338345864666,8.964469817543861,14.650263157894756,36.711779448621556,97.56892230576442,18.901482410679293,13.142857142857142,11.913725563909773,4.273684210526316,1.2947368421052632,81.42857142857143,1.0,0.5140350877192983,2436,738,570,293,7,7,92,59,153,20,15,0,0,1,11,0,0,0
/home/lucas/Lux/res/readability/input_texts/083.txt,3.7181818181818187,6.977727272727272,10.106900409090915,87.99727272727276,4.4,29.181818181818183,3.0,2.0,13.512554545454547,4.863636363636363,1.2727272727272727,11.0,1.0,1.0,107,28,22,22,2,2,4,0,13,0,0,0,0,0,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/084.txt,13.585109890109894,16.003440934065935,11.387179110576927,50.58846153846156,16.501098901098903,52.07005494505495,13.1418510567422,6.642857142857143,11.221362225274726,4.793269230769231,1.4903846153846154,29.714285714285715,1.0,0.6033653846153846,1994,620,416,251,14,14,93,48,161,15,5,0,0,1,5,0,0,0
/home/lucas/Lux/res/readability/input_texts/085.txt,10.113110367892975,11.682441471571906,9.893245939799336,63.522107023411394,13.748494983277594,47.74916387959866,11.857851797221404,5.6923076923076925,10.37509264214047,4.588628762541806,1.4180602006688963,23.0,1.0,0.6254180602006689,1372,424,299,187,13,13,74,34,106,14,2,0,2,2,6,0,1,0
/home/lucas/Lux/res/readability/input_texts/086.txt,8.900391304347828,10.854492753623191,10.152353314009662,68.12015217391307,13.304154589371983,46.303864734299516,11.831760866327848,5.3,10.689355265700483,4.657004830917875,1.391304347826087,20.7,1.0,0.6570048309178744,964,288,207,136,10,10,53,26,79,8,1,0,0,1,6,0,4,0
/home/lucas/Lux/res/readability/input_texts/087.txt,227.77047781569968,291.8567576791809,9.47420733788396,-494.210290102389,238.1542662116041,605.7952218430034,43.620192023179804,116.0,37.39059829351535,4.30716723549488,1.2559726962457338,586.0,1.0,0.5460750853242321,2524,736,586,320,1,1,116,55,174,23,11,0,0,0,4,0,1,0
/home/lucas/Lux/res/readability/input_texts/088.txt,25.90202843273232,31.50284327323162,13.038668563106796,14.188810679611684,30.3875173370319,85.98092926490985,20.382256963434212,15.964285714285714,12.256694140083217,4.990291262135922,1.570995145631068,58.857142857142854,1.0,0.4830097087378641,8224,2589,1648,796,28,28,447,282,595,67,30,4,3,8,36,1,5,0
/home/lucas/Lux/res/readability/input_texts/089.txt,2.764000000000003,3.64906666666667,6.755260840000005,90.08866666666668,4.933333333333334,24.333333333333336,6.16227766016838,1.3333333333333333,9.102633333333333,4.44,1.28,8.333333333333334,1.0,0.92,111,32,25,23,3,3,4,1,8,2,2,0,1,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/090.txt,48.158665644171776,60.19168711656442,9.544745709611455,-32.47083588957052,53.31717791411043,139.63241308793457,23.12461179749811,21.25,14.54365828220859,4.3517382413087935,1.361963190184049,122.25,1.0,0.5460122699386503,2128,666,489,267,4,4,85,54,150,20,16,0,0,2,5,0,0,1
/home/lucas/Lux/res/readability/input_texts/091.txt,8.37663671373556,10.260371630295246,10.594225523684212,68.02194480102698,11.677792041078305,41.56290115532734,10.698590304914713,4.2682926829268295,9.853875160462131,4.760526315789473,1.418421052631579,18.536585365853657,1.0,0.4776315789473684,3618,1078,760,363,41,41,175,81,255,24,15,0,3,2,9,3,0,3
/home/lucas/Lux/res/readability/input_texts/092.txt,9.15168062866039,10.727065757283711,11.293611149825786,62.07799762769667,12.112793140089456,45.72913732176835,11.108309370705081,5.0212765957446805,10.927150693157387,4.8826945412311265,1.4912891986062717,18.319148936170212,1.0,0.4343786295005807,4204,1284,861,374,47,47,236,103,348,27,28,0,0,2,20,3,3,2
/home/lucas/Lux/res/readability/input_texts/093.txt,9.241313980137512,11.889841100076389,10.35241246233766,69.14381970970209,12.279602750190987,41.34835752482812,10.396342498352897,4.235294117647059,10.132495416348357,4.67012987012987,1.3558441558441559,22.647058823529413,1.0,0.5298701298701298,1798,522,385,204,17,17,72,31,131,14,6,0,0,0,7,0,2,0
/home/lucas/Lux/res/readability/input_texts/094.txt,10.163804045473864,13.03430765942985,10.296704566148676,67.14883041985804,14.559223811990194,48.25582237471858,12.19171542797284,5.809187279151944,11.604086507831681,4.637827243455131,1.3483130337393252,25.24028268551237,1.0,0.2381352372952541,33128,9631,7143,1701,283,283,1644,797,3038,295,29,0,6,9,163,0,18,1
/home/lucas/Lux/res/readability/input_texts/095.txt,27.578331309205733,34.214142883167355,14.326306379189948,8.232954821471964,31.021666261841148,91.66031090599951,19.901247702848554,18.304347826086957,13.34056091814428,5.204608938547486,1.600558659217877,62.26086956521739,1.0,0.4127094972067039,7453,2292,1432,591,23,23,421,219,600,46,16,0,3,3,50,0,5,0
/home/lucas/Lux/res/readability/input_texts/096.txt,15.16995846839546,18.912660048622364,9.724499774716374,54.98547254862239,19.055470016207455,59.956341166936795,13.246950765959598,8.25,10.283640842787683,4.471636952998379,1.3322528363047001,38.5625,1.0,0.546191247974068,2759,822,617,337,16,16,132,56,185,9,6,0,1,0,5,0,5,0
/home/lucas/Lux/res/readability/input_texts/097.txt,11.68047173881778,14.241538904070183,12.483671166259171,54.17079534014094,14.024507406874731,52.90967927513304,11.911327886790069,6.9411764705882355,11.817568258305768,5.019559902200489,1.5158924205378974,24.058823529411764,1.0,0.6259168704156479,2053,620,409,256,17,17,118,45,181,11,1,0,0,1,12,0,6,0
/home/lucas/Lux/res/readability/input_texts/098.txt,9.448637456585626,11.914613946032595,11.455326208121829,64.25512556772645,12.660219075607802,47.13278119155757,11.239826262859264,5.473684210526316,11.71844838364948,4.878172588832487,1.4365482233502538,20.736842105263158,1.0,0.550761421319797,1922,566,394,217,19,19,104,43,176,9,1,0,0,1,3,0,1,1
/home/lucas/Lux/res/readability/input_texts/099.txt,10.426311475409836,12.711475409836062,6.812785912568309,74.63487704918035,15.260109289617487,50.17213114754098,11.366600265340756,6.0,9.722360109289617,4.0109289617486334,1.1967213114754098,30.5,1.0,0.6338797814207651,734,219,183,116,6,6,36,14,53,7,1,0,0,0,3,0,0,0
/home/lucas/Lux/res/readability/input_texts/100.txt,8.762907092907096,10.78995706674278,10.840318409340657,66.61769896769898,10.766738023880883,43.79282622139765,9.640098575390962,4.7272727272727275,11.98697190428619,4.79160125588697,1.4258241758241759,19.303030303030305,1.0,0.3618524332810047,12209,3633,2548,922,132,132,624,194,1193,20,39,0,2,5,39,0,10,0
/home/lucas/Lux/res/readability/input_texts/101.txt,21.988823529411764,27.973656862745095,9.980753914705886,38.3430392156863,25.372549019607845,75.19607843137254,13.723805294763608,10.5,12.67028431372549,4.473529411764706,1.311764705882353,56.666666666666664,1.0,0.6617647058823529,1521,446,340,225,6,6,63,23,134,5,6,0,1,1,1,0,0,1
/home/lucas/Lux/res/readability/input_texts/102.txt,50.14598039215686,62.85929411764706,9.607900909803924,-37.368088235294096,55.07843137254902,144.36274509803923,22.748417658131498,21.5,13.366186274509804,4.36078431372549,1.3568627450980393,127.5,1.0,0.5843137254901961,1112,346,255,149,2,2,43,26,55,9,4,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/103.txt,10.64972916666667,12.798046875000004,9.79370250260417,64.30568750000002,13.781666666666666,44.610416666666666,11.246211251235321,4.866666666666666,9.306077708333333,4.549479166666667,1.3776041666666667,25.6,1.0,0.4583333333333333,1747,529,384,176,15,15,73,34,107,22,6,1,1,1,4,0,1,0
/home/lucas/Lux/res/readability/input_texts/104.txt,15.627316141356257,18.924461954791468,9.609118660458453,52.08988220312005,19.981025151225726,56.256287806431075,14.40175425099138,6.777777777777778,10.15209840815027,4.451289398280802,1.3638968481375358,38.77777777777778,1.0,0.4899713467048711,3107,952,698,342,18,18,122,78,203,27,7,0,0,1,3,1,2,1
/home/lucas/Lux/res/readability/input_texts/105.txt,11.726515151515155,14.014545454545456,10.206244969696971,59.969772727272755,14.636363636363638,49.92424242424242,11.660254037844387,6.166666666666667,10.838015151515151,4.606060606060606,1.406060606060606,27.5,1.0,0.6848484848484848,760,232,165,113,6,6,37,15,61,3,0,0,1,0,3,0,0,0
/home/lucas/Lux/res/readability/input_texts/106.txt,9.182738095238097,12.482792658730162,9.810992209821428,73.55670634920638,13.169841269841271,46.763888888888886,10.745966692414834,5.444444444444445,11.003712103174603,4.558035714285714,1.2767857142857142,24.88888888888889,1.0,0.6785714285714286,1021,286,224,152,9,9,49,18,87,4,2,0,0,0,4,1,0,0
/home/lucas/Lux/res/readability/input_texts/107.txt,16.245903695959658,20.167817272410467,9.824354964639323,51.58711467109447,20.043424963614374,61.53006170182236,13.591218676029603,8.420289855072463,10.549317510198225,4.480905233380481,1.3433521923620932,40.98550724637681,1.0,0.33804809052333806,12672,3799,2828,956,69,69,581,258,874,96,34,2,2,8,33,2,6,3
/home/lucas/Lux/res/readability/input_texts/108.txt,14.757484567901237,16.726018518518522,11.898476637860085,43.359930555555565,19.06358024691358,55.88940329218107,15.549900398011133,7.75,11.576062962962963,4.8765432098765435,1.5679012345679013,30.375,1.0,0.6255144032921811,1185,381,243,152,8,8,62,42,99,6,1,0,0,1,3,0,2,0
/home/lucas/Lux/res/readability/input_texts/109.txt,18.50864468864469,22.465384615384615,13.89516066666667,31.828021978021994,24.537728937728943,70.5018315018315,19.1687529336239,12.285714285714286,12.569398168498168,5.17948717948718,1.6007326007326008,39.0,1.0,0.6410256410256411,1414,437,273,175,7,7,86,61,121,5,15,0,1,0,9,0,0,2
/home/lucas/Lux/res/readability/input_texts/110.txt,13.634853803076371,16.460711054231844,13.360358729655928,45.98224345231789,14.95100467080219,59.660417193116885,12.076786859979281,8.835820895522389,12.261768107306178,5.143637356635718,1.5734571272528672,27.328358208955223,1.0,0.4893500819224468,9418,2881,1831,896,67,67,592,184,843,47,8,1,5,3,41,3,2,1
